trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1634,False,"{'a': 0.4, 'e': 0.27057661122505805}",20,12,3.9659670490600973,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.4, 'e': 0.270360236497509}",20,13,16.066604961350073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.4, 'e': 0.27014403480052057}",35,16,-36.27090491132337,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
1637,False,"{'a': 0.4, 'e': 0.2699280059957236}",20,16,8.657341754832736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.4, 'e': 0.2697121499448597}",25,12,-17.73456380560861,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1639,False,"{'a': 0.4, 'e': 0.26949646650978093}",30,15,26.317447971995858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.4, 'e': 0.26928095555244996}",20,4,12.124382275397585,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1641,False,"{'a': 0.4, 'e': 0.26906561693493974}",25,4,1.2733499409937963,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1642,False,"{'a': 0.4, 'e': 0.2688504505194335}",30,10,-2.2735636812150917,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1643,False,"{'a': 0.4, 'e': 0.2686354561682248}",20,7,-2.23576383046366,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1644,False,"{'a': 0.4, 'e': 0.2684206337437172}",25,11,-30.011886930385035,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1645,False,"{'a': 0.4, 'e': 0.2682059831084244}",25,13,8.635296570435232,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1646,False,"{'a': 0.4, 'e': 0.26799150412496997}",20,14,13.7379882732228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.4, 'e': 0.26777719665608724}",30,10,-6.08041246495238,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1648,False,"{'a': 0.4, 'e': 0.2675630605646196}",30,18,11.300844511395681,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1649,False,"{'a': 0.4, 'e': 0.2673490957135197}",25,5,6.041697907623311,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
1650,False,"{'a': 0.4, 'e': 0.26713530196585034}",20,8,6.506576313893074,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1651,False,"{'a': 0.4, 'e': 0.2669216791847833}",20,3,-22.191241351615396,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1652,False,"{'a': 0.4, 'e': 0.26670822723360005}",25,12,-46.755391001025096,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1653,False,"{'a': 0.4, 'e': 0.26649494597569134}",25,10,-2.0132760426794865,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1654,False,"{'a': 0.4, 'e': 0.2662818352745571}",35,0,3.346669738214148,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
1655,False,"{'a': 0.4, 'e': 0.26606889499380665}",25,4,-15.508181940675025,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 1}",1
1656,False,"{'a': 0.4, 'e': 0.265856124997158}",20,13,13.403078872809647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.4, 'e': 0.26564352514843836}",25,9,30.419022892344415,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.4, 'e': 0.265431095311584}",25,9,-25.351160390396736,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1659,False,"{'a': 0.4, 'e': 0.2652188353506396}",20,13,13.342855397385023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.4, 'e': 0.2650067451297589}",30,22,7.19936944717002,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.4, 'e': 0.2647948245132042}",25,0,13.707369344136566,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1662,False,"{'a': 0.4, 'e': 0.26458307336534614}",20,9,15.66935794288416,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.4, 'e': 0.26437149155066414}",25,8,25.119735671853107,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.4, 'e': 0.26416007893374566}",20,9,17.69145107488649,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.4, 'e': 0.2639488353792868}",30,13,28.52558265800831,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.4, 'e': 0.2637377607520916}",25,20,8.181102746045365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.4, 'e': 0.2635268549170722}",20,15,3.6122979051266935,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.4, 'e': 0.263316117739249}",25,14,20.31483226319988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.4, 'e': 0.2631055490837501}",25,5,15.299808454652613,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1670,False,"{'a': 0.4, 'e': 0.26289514881581166}",20,11,6.250520530803366,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1671,False,"{'a': 0.4, 'e': 0.2626849168007774}",30,21,14.102784718138883,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.4, 'e': 0.26247485290409883}",20,11,15.621636886755187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.4, 'e': 0.2622649569913351}",25,13,-22.984546408008217,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1674,False,"{'a': 0.4, 'e': 0.2620552289281528}",20,2,27.28376408498413,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.4, 'e': 0.261845668580326}",25,10,24.26309540264869,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.4, 'e': 0.261636275813736}",25,18,12.41659053191678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.4, 'e': 0.26142705049437137}",25,11,-19.049631276058044,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1678,False,"{'a': 0.4, 'e': 0.2612179924883281}",20,7,24.594176888249944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.4, 'e': 0.26100910166180885}",25,16,-22.069118025146807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1680,False,"{'a': 0.4, 'e': 0.26080037788112365}",20,11,-17.745361333537986,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1681,False,"{'a': 0.4, 'e': 0.2605918210126892}",20,7,20.44935492647984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.4, 'e': 0.26038343092302896}",20,10,19.55824037164175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.4, 'e': 0.26017520747877354}",20,0,-12.143598770580986,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1684,False,"{'a': 0.4, 'e': 0.2599671505466597}",20,12,-4.564802565556156,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1685,False,"{'a': 0.4, 'e': 0.2597592599935311}",20,10,7.7423094007356905,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1686,False,"{'a': 0.4, 'e': 0.2595515356863378}",30,0,-45.50389968334522,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
1687,False,"{'a': 0.4, 'e': 0.25934397749213617}",25,0,-139.08263648035242,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
1688,False,"{'a': 0.4, 'e': 0.259136585278089}",20,0,-7.720546552029195,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1689,False,"{'a': 0.4, 'e': 0.2589293589114653}",25,11,-29.260120917036694,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1690,False,"{'a': 0.4, 'e': 0.25872229825964005}",25,11,-33.24464500038282,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1691,False,"{'a': 0.4, 'e': 0.2585154031900946}",20,0,24.353600902192866,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1692,False,"{'a': 0.4, 'e': 0.2583086735704159}",25,10,29.71344795942812,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.4, 'e': 0.25810210926829724}",20,6,10.991737479704645,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1694,False,"{'a': 0.4, 'e': 0.2578957101515373}",20,0,13.106073656580811,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1695,False,"{'a': 0.4, 'e': 0.25768947608804055}",20,8,-39.772340760289055,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1696,False,"{'a': 0.4, 'e': 0.2574834069458174}",25,16,10.390281241221725,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.4, 'e': 0.25727750259298343}",20,13,-10.251348471284867,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1698,False,"{'a': 0.4, 'e': 0.2570717628977599}",25,6,-64.9270096588707,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 1}",1
1699,False,"{'a': 0.4, 'e': 0.25686618772847347}",30,13,18.989341618984213,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1700,False,"{'a': 0.4, 'e': 0.2566607769535559}",30,13,-22.515094352421432,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1701,False,"{'a': 0.4, 'e': 0.25645553044154434}",20,7,4.869060713989326,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1702,False,"{'a': 0.4, 'e': 0.25625044806108094}",30,0,29.13566030180277,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1703,False,"{'a': 0.4, 'e': 0.25604552968091315}",20,1,23.88058195523252,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.4, 'e': 0.2558407751698931}",20,7,-37.46024562672674,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1705,False,"{'a': 0.4, 'e': 0.25563618439697783}",25,11,24.88300343005634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.4, 'e': 0.25543175723122935}",30,19,11.753227451157787,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.4, 'e': 0.2552274935418142}",20,8,0.7651328996384197,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1708,False,"{'a': 0.4, 'e': 0.2550233931980036}",20,15,9.693290347737502,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.4, 'e': 0.2548194560691734}",30,21,-2.32666579486031,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1710,False,"{'a': 0.4, 'e': 0.2546156820248037}",30,20,20.17183917385386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.4, 'e': 0.2544120709344793}",25,18,12.774869789385523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.4, 'e': 0.2542086226678889}",30,12,23.605525168005858,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1713,False,"{'a': 0.4, 'e': 0.2540053370948257}",25,10,-28.020109060660104,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1714,False,"{'a': 0.4, 'e': 0.253802214085187}",25,3,-26.94614081773775,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1715,False,"{'a': 0.4, 'e': 0.25359925350897383}",25,17,17.0510489316773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.4, 'e': 0.2533964552362917}",25,11,25.73779199529094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.4, 'e': 0.25319381913734945}",35,0,30.290247320303454,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
1718,False,"{'a': 0.4, 'e': 0.25299134508246013}",25,17,-24.85527909225989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1719,False,"{'a': 0.4, 'e': 0.25278903294204036}",30,22,15.0961717967317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.4, 'e': 0.2525868825866102}",20,0,-73.1241803995231,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
1721,False,"{'a': 0.4, 'e': 0.2523848938867936}",25,13,25.262938258771154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.4, 'e': 0.25218306671331764}",25,2,5.423204408645466,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
1723,False,"{'a': 0.4, 'e': 0.25198140093701304}",25,14,0.5088457759461045,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1724,False,"{'a': 0.4, 'e': 0.25177989642881365}",20,11,4.626184872916243,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1725,False,"{'a': 0.4, 'e': 0.25157855305975646}",20,0,-20.990465361538114,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1726,False,"{'a': 0.4, 'e': 0.25137737070098193}",30,14,-51.84649707992092,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
1727,False,"{'a': 0.4, 'e': 0.25117634922373316}",20,13,15.088077269287059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.4, 'e': 0.2509754884993565}",35,12,-15.021419036747325,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1729,False,"{'a': 0.4, 'e': 0.25077478839930106}",30,23,-6.505977233514578,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1730,False,"{'a': 0.4, 'e': 0.25057424879511875}",20,4,5.881759174771782,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1731,False,"{'a': 0.4, 'e': 0.2503738695584642}",20,0,-71.68823621320519,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1732,False,"{'a': 0.4, 'e': 0.2501736505610947}",20,12,14.791543842396313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.4, 'e': 0.24997359167487013}",20,15,-2.3805391039400035,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1734,False,"{'a': 0.4, 'e': 0.2497736927717528}",30,0,46.32572304263204,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1735,False,"{'a': 0.4, 'e': 0.24957395372380728}",20,6,1.5350466364367001,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1736,False,"{'a': 0.4, 'e': 0.24937437440320073}",20,0,-93.2131530178161,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1737,False,"{'a': 0.4, 'e': 0.24917495468220224}",20,6,-9.155095719283615,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1738,False,"{'a': 0.4, 'e': 0.24897569443318332}",35,22,-23.62831158265549,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1739,False,"{'a': 0.4, 'e': 0.24877659352861736}",30,4,-43.06064938428491,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 1}",1
1740,False,"{'a': 0.4, 'e': 0.24857765184107966}",25,11,10.845833553805027,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1741,False,"{'a': 0.4, 'e': 0.2483788692432477}",20,12,1.5233667556406132,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1742,False,"{'a': 0.4, 'e': 0.24818024560790045}",20,16,7.756772602143985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.4, 'e': 0.24798178080791894}",20,0,-89.19480337270457,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1744,False,"{'a': 0.4, 'e': 0.24778347471628562}",25,9,19.124406112432045,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1745,False,"{'a': 0.4, 'e': 0.2475853272060845}",20,9,9.37203125189658,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1746,False,"{'a': 0.4, 'e': 0.2473873381505013}",30,0,1.4710071579155013,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
1747,False,"{'a': 0.4, 'e': 0.24718950742282292}",25,0,-16.75438656309501,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1748,False,"{'a': 0.4, 'e': 0.24699183489643775}",20,2,-6.18592171945046,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1749,False,"{'a': 0.4, 'e': 0.24679432044483537}",20,6,-19.191843105352163,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1750,False,"{'a': 0.4, 'e': 0.24659696394160643}",20,15,11.397560374470334,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.4, 'e': 0.2463997652604429}",20,6,15.50965104103906,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1752,False,"{'a': 0.4, 'e': 0.24620272427513756}",20,5,-9.073883864217882,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1753,False,"{'a': 0.4, 'e': 0.24600584085958407}",30,18,9.515650280680859,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1754,False,"{'a': 0.4, 'e': 0.2458091148877772}",25,14,7.932580237738842,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1755,False,"{'a': 0.4, 'e': 0.2456125462338122}",20,8,-59.059014716615174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1756,False,"{'a': 0.4, 'e': 0.24541613477188523}",20,1,-36.56645444493485,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 0}",1
1757,False,"{'a': 0.4, 'e': 0.24521988037629286}",25,0,5.527333686870628,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1758,False,"{'a': 0.4, 'e': 0.2450237829214323}",20,8,16.621820744346994,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.4, 'e': 0.24482784228180118}",20,9,-34.1948015601331,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1760,False,"{'a': 0.4, 'e': 0.24463205833199744}",30,10,4.833650843729043,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1761,False,"{'a': 0.4, 'e': 0.24443643094671944}",20,5,-13.591397831981405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1762,False,"{'a': 0.4, 'e': 0.24424096000076556}",25,14,11.806173070964892,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.4, 'e': 0.2440456453690344}",30,11,-39.74877806742007,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
1764,False,"{'a': 0.4, 'e': 0.24385048692652464}",25,8,3.684891705481234,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1765,False,"{'a': 0.4, 'e': 0.2436554845483348}",35,13,27.885030331693965,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1766,False,"{'a': 0.4, 'e': 0.24346063810966342}",20,3,-20.78478828932176,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
1767,False,"{'a': 0.4, 'e': 0.24326594748580876}",25,6,27.946513538645792,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.4, 'e': 0.24307141255216874}",25,0,3.5963209128101177,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
1769,False,"{'a': 0.4, 'e': 0.2428770331842411}",25,15,16.793499016720634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.4, 'e': 0.24268280925762292}",25,17,18.23742947677954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.4, 'e': 0.24248874064801101}",20,6,-20.531585377153544,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1772,False,"{'a': 0.4, 'e': 0.2422948272312014}",25,15,18.826670668784228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.4, 'e': 0.24210106888308944}",20,2,-26.279907822055755,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
1774,False,"{'a': 0.4, 'e': 0.24190746547966988}",20,2,-2.258112404678118,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1775,False,"{'a': 0.4, 'e': 0.24171401689703642}",20,12,10.907747740716985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.4, 'e': 0.24152072301138208}",20,5,4.43342873638402,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1777,False,"{'a': 0.4, 'e': 0.2413275836989987}",20,8,-0.7970926611337359,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1778,False,"{'a': 0.4, 'e': 0.24113459883627708}",20,9,-7.665885683493274,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1779,False,"{'a': 0.4, 'e': 0.240941768299707}",30,4,-4.932728062479372,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
1780,False,"{'a': 0.4, 'e': 0.24074909196587682}",25,6,12.552934272084126,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1781,False,"{'a': 0.4, 'e': 0.24055656971147374}",20,0,-47.05543151002616,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1782,False,"{'a': 0.4, 'e': 0.24036420141328352}",20,14,14.036029751885719,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.4, 'e': 0.24017198694819034}",25,18,6.646093662420377,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.4, 'e': 0.23997992619317704}",20,9,14.94201865303226,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.4, 'e': 0.23978801902532465}",20,10,6.803493495354044,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1786,False,"{'a': 0.4, 'e': 0.2395962653218127}",25,1,3.344399838907883,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1787,False,"{'a': 0.4, 'e': 0.2394046649599187}",20,12,0.8745136797929451,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1788,False,"{'a': 0.4, 'e': 0.2392132178170184}",20,0,-79.85792510058141,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1789,False,"{'a': 0.4, 'e': 0.23902192377058573}",30,7,36.21727605134818,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.4, 'e': 0.23883078269819238}",20,12,-25.09159006192488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1791,False,"{'a': 0.4, 'e': 0.23863979447750816}",35,10,30.528312689848192,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1792,False,"{'a': 0.4, 'e': 0.23844895898630056}",25,0,0.5686396488261796,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1793,False,"{'a': 0.4, 'e': 0.23825827610243477}",25,15,-2.7981623800265276,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1794,False,"{'a': 0.4, 'e': 0.2380677457038739}",25,18,-16.84050128215512,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1795,False,"{'a': 0.4, 'e': 0.23787736766867834}",25,7,9.480401938418785,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1796,False,"{'a': 0.4, 'e': 0.23768714187500625}",20,6,23.753013255398603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.4, 'e': 0.2374970682011131}",20,11,16.04719326393549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.4, 'e': 0.23730714652535165}",20,9,18.234309491828945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.4, 'e': 0.2371173767261721}",30,15,-15.396184450367064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1800,False,"{'a': 0.4, 'e': 0.2369277586821217}",25,11,-27.99209565454469,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1801,False,"{'a': 0.4, 'e': 0.23673829227184504}",20,7,-40.19045080865759,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
1802,False,"{'a': 0.4, 'e': 0.23654897737408348}",25,11,1.0254431854543247,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1803,False,"{'a': 0.4, 'e': 0.23635981386767546}",30,0,5.344210748705935,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
1804,False,"{'a': 0.4, 'e': 0.23617080163155643}",30,18,8.91436094207399,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.4, 'e': 0.23598194054475846}",25,14,-22.33879680597903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1806,False,"{'a': 0.4, 'e': 0.23579323048641057}",20,3,-59.513014669977885,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
1807,False,"{'a': 0.4, 'e': 0.2356046713357382}",20,12,16.562837378978745,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.4, 'e': 0.2354162629720635}",30,8,4.772478587982377,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
1809,False,"{'a': 0.4, 'e': 0.2352280052748052}",25,14,16.954596004827675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.4, 'e': 0.23503989812347822}",25,0,-17.8965526766515,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1811,False,"{'a': 0.4, 'e': 0.23485194139769414}",35,21,24.727657585099244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.4, 'e': 0.23466413497716054}",20,9,-6.5098552016927975,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1813,False,"{'a': 0.4, 'e': 0.23447647874168132}",20,8,-4.265769529713452,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1814,False,"{'a': 0.4, 'e': 0.23428897257115652}",25,16,-6.030307917810032,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1815,False,"{'a': 0.4, 'e': 0.23410161634558213}",25,7,31.903616843071354,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
